Source_X,Source_Y,Sub 1 Thickness,Destination_Latitude,Destination_Longitude
-384511.7,314632.7,46.317,5.3363995,152.4987003
-384576.5,314126.3,35.743,5.3278001,152.4976998
-384634.5,313696.4,38.304,5.3204993,152.4968000
-384692.5,313266.6,40.267,5.3132002,152.4959001
-384763.1,312766.1,37.168,5.3047000,152.4948006
-384821.1,312336.3,37.506,5.2974010,152.4939005
-384873.3,311900.4,36.604,5.2899995,152.4930991
-384943.8,311399.9,35.035,5.2814994,152.4920009
-385001.8,310970.1,36.309,5.2742004,152.4911006
-385059.8,310540.2,37.201,5.2668998,152.4902002
-385124.5,310033.8,43.046,5.2583007,152.4892004
-385182.5,309603.9,32.383,5.2510001,152.4882999
-385253.1,309103.4,42.964,5.2425001,152.4871995
-385305.1,308673.5,38.875,5.2352006,152.4863998
-385363.0,308243.6,41.279,5.2279001,152.4855006
-385433.7,307737.2,40.170,5.2193001,152.4843994
-385491.6,307307.3,40.906,5.2119997,152.4835000
-385549.5,306877.4,43.831,5.2046993,152.4826006
-385614.1,306376.9,41.298,5.1962005,152.4816007
-385672.1,305947.0,43.560,5.1889001,152.4806994
-385730.0,305517.1,39.244,5.1815998,152.4797997
-385794.6,305010.7,45.092,5.1730010,152.4788005
-385852.5,304580.8,44.558,5.1657007,152.4779006
-385910.4,304150.9,42.493,5.1584004,152.4770007
-385980.9,303650.3,43.156,5.1498991,152.4759008
-386033.0,303214.5,43.676,5.1424998,152.4750993
-386103.5,302714.0,44.527,5.1340002,152.4739993
-386161.3,302284.1,43.919,5.1267001,152.4731007
-386219.2,301854.2,50.933,5.1193999,152.4722003
-386283.8,301353.6,46.477,5.1108997,152.4711992
-386341.7,300917.8,45.639,5.1034996,152.4702997
-386399.5,300487.9,45.780,5.0961995,152.4694007
-386464.1,299987.3,43.853,5.0876994,152.4683993
-386521.9,299557.4,44.647,5.0803994,152.4675002
-386579.8,299127.5,45.841,5.0730994,152.4665993
-386650.3,298621.1,56.473,5.0645000,152.4654993
-386708.1,298191.2,53.802,5.0572001,152.4645999
-386772.6,297690.6,45.213,5.0487001,152.4635997
-386830.4,297260.7,52.555,5.0414003,152.4627001
-386952.8,296324.3,50.126,5.0255005,152.4607992
-387010.6,295894.4,49.889,5.0182007,152.4598993
-387068.4,295464.4,43.053,5.0108992,152.4589994
-387132.8,294963.8,51.269,5.0023994,152.4580002
-387190.7,294528.0,57.890,4.9949996,152.4570994
-387248.4,294098.1,58.457,4.9876999,152.4562009
-387318.8,293597.5,45.107,4.9791992,152.4551005
-387376.6,293167.6,42.329,4.9718996,152.4542001
-387441.1,292661.1,50.754,4.9632999,152.4531997
-387498.8,292231.2,49.254,4.9560003,152.4523008
-387556.6,291801.3,47.091,4.9487007,152.4514002
-387621.0,291300.6,46.674,4.9401995,152.4504002
-387678.8,290870.7,55.010,4.9329000,152.4494994
-387736.6,290434.9,45.046,4.9255004,152.4485994
-387806.9,289934.3,44.661,4.9170000,152.4474999
-387858.7,289504.3,45.692,4.9096998,152.4466997
-387916.4,289074.4,46.332,4.9024004,152.4458002
-387986.8,288567.9,51.888,4.8938000,152.4446996
-388044.5,288138.0,49.032,4.8865006,152.4437999
-388108.8,287637.3,43.717,4.8779996,152.4428008
-388166.6,287207.4,52.670,4.8707003,152.4418992
-388224.3,286777.4,48.336,4.8633993,152.4409993
-388288.7,286270.9,42.551,4.8548000,152.4399991
-388346.3,285841.0,47.153,4.8475008,152.4391007
-388404.0,285411.0,43.339,4.8401999,152.4382004
-388474.3,284910.4,41.296,4.8316998,152.4370997
-388526.0,284480.4,42.284,4.8243999,152.4363003
-388583.8,284044.6,43.269,4.8170007,152.4353990
-388654.0,283544.0,43.964,4.8085007,152.4342997
-388711.7,283114.0,45.762,4.8011999,152.4333991
-388769.3,282684.1,47.741,4.7939008,152.4325000
-388833.6,282177.5,47.394,4.7853001,152.4315005
-388891.3,281747.5,43.521,4.7779994,152.4305996
-388955.5,281246.9,50.110,4.7695005,152.4296006
-389013.2,280816.9,48.438,4.7621998,152.4286995
-389070.8,280386.9,51.720,4.7548992,152.4278000
-389141.0,279880.4,46.663,4.7462994,152.4267008
-389198.7,279450.5,47.450,4.7390005,152.4257994
-389250.3,279020.4,45.358,4.7316992,152.4250005
-389320.5,278519.8,45.640,4.7231996,152.4239000
-389378.1,278089.8,45.943,4.7158991,152.4230000
-389435.8,277654.0,46.446,4.7085002,152.4220992
-389500.0,277153.3,45.786,4.6999999,152.4210993
-389557.5,276723.3,44.087,4.6926995,152.4202007
-389621.8,276222.7,43.289,4.6842009,152.4191989
-389679.4,275786.8,43.876,4.6768005,152.4182994
-389736.9,275356.8,41.428,4.6695002,152.4174006
-389807.1,274856.2,38.547,4.6610007,152.4162993
-389864.6,274426.2,43.440,4.6537004,152.4154002
-389922.2,273996.2,44.583,4.6464002,152.4144995
-389986.4,273489.6,43.235,4.6378000,152.4134996
-390043.9,273059.6,39.042,4.6304998,152.4126003
-390101.5,272629.6,45.685,4.6231996,152.4116993
-390165.6,272128.9,44.451,4.6146996,152.4106999
-390223.2,271693.0,45.982,4.6072994,152.4097995
-390293.3,271192.4,48.782,4.5988003,152.4086991
-390344.8,270762.3,39.670,4.5914994,152.4079002
-390402.3,270332.3,41.863,4.5841994,152.4070003
-390472.4,269825.8,41.453,4.5756002,152.4059004
-390529.9,269395.8,42.123,4.5683002,152.4050004
-390587.4,268965.8,40.620,4.5610003,152.4041003
-390651.5,268465.1,44.024,4.5525005,152.4031000
-390709.0,268035.1,44.973,4.5452006,152.4021997
-390766.5,267599.2,45.601,4.5378006,152.4013003
-390830.6,267098.4,45.121,4.5292993,152.4002997
-390888.0,266668.4,42.519,4.5219994,152.3994008
-390945.5,266238.4,39.172,4.5146996,152.3985001
-391009.6,265731.8,41.352,4.5061000,152.3975001
-391067.1,265301.8,41.416,4.4988002,152.3965993
-391137.0,264801.1,44.890,4.4902998,152.3955007
-391194.5,264371.1,42.794,4.4830000,152.3945996
-391251.9,263941.1,41.596,4.4757003,152.3937002
-391316.0,263434.4,42.379,4.4670992,152.3926997
-391373.4,263004.4,42.967,4.4597995,152.3918000
-391430.8,262574.4,43.349,4.4524999,152.3909003
-391494.8,262073.7,41.598,4.4440006,152.3899002
-391552.3,261637.8,41.870,4.4366010,152.3889995
-391609.7,261207.7,41.967,4.4292997,152.3880995
-391673.7,260707.0,46.027,4.4208005,152.3870991
-391731.0,260276.9,46.809,4.4134993,152.3862006
-391801.0,259770.3,45.222,4.4048992,152.3851000
-391858.4,259340.3,47.144,4.3975997,152.3841997
-391915.8,258910.3,46.026,4.3903003,152.3832992
-391979.7,258409.5,46.335,4.3817995,152.3822999
-392037.1,257979.5,44.009,4.3745002,152.3813993
-392094.5,257543.5,43.929,4.3670991,152.3804994
-392158.4,257042.8,47.824,4.3586001,152.3794998
-392215.7,256612.8,44.701,4.3513009,152.3786006
-392273.1,256182.7,44.044,4.3439999,152.3776996
-392343.0,255676.1,44.659,4.3354001,152.3765997
-392394.3,255246.0,47.647,4.3281001,152.3758010
-392464.2,254745.3,44.296,4.3196003,152.3747000
-392521.5,254315.2,43.493,4.3122995,152.3738003
-392578.8,253885.2,44.882,4.3050004,152.3729005
-392642.8,253378.5,42.936,4.2963998,152.3718992
-392700.1,252948.5,42.672,4.2891008,152.3709992
-392757.3,252518.4,44.037,4.2818001,152.3701008
-392821.2,252017.6,47.307,4.2732997,152.3691000
-392878.5,251581.7,52.474,4.2659007,152.3682006
-392935.8,251151.6,46.688,4.2586000,152.3673002
-393005.6,250650.9,43.915,4.2501006,152.3662000
-393056.9,250220.8,44.232,4.2428008,152.3654002
-393114.2,249790.7,42.253,4.2355002,152.3644996
-393184.0,249284.0,50.110,4.2268991,152.3633999
-393241.3,248854.0,47.703,4.2196003,152.3624990
-393305.0,248353.2,57.448,4.2111002,152.3615007
-393362.3,247923.1,53.011,4.2037997,152.3605997
339508.7,34292.8,32.849,0.5824995,164.7186998
339448.6,34793.2,32.906,0.5910004,164.7176995
339394.6,35222.9,33.837,0.5983002,164.7168004
339340.5,35658.5,34.727,0.6057003,164.7158999
339274.4,36158.8,34.903,0.6141997,164.7147992
339220.4,36588.5,34.862,0.6214996,164.7139005
339172.3,37018.2,35.650,0.6287995,164.7131008
339106.2,37524.4,35.715,0.6373992,164.7120006
339052.1,37954.1,35.846,0.6446992,164.7111004
338991.9,38460.4,35.963,0.6533005,164.7100994
338937.8,38890.1,36.159,0.6606005,164.7091995
338883.7,39319.8,36.686,0.6679006,164.7082996
338823.6,39820.1,36.130,0.6764001,164.7073005
338769.4,40255.7,36.343,0.6838005,164.7063992
338715.3,40685.4,36.494,0.6911006,164.7054997
338655.2,41185.7,36.375,0.6996002,164.7045009
338601.0,41621.3,36.393,0.7070006,164.7035999
338546.9,42051.0,35.983,0.7143008,164.7027006
338480.7,42551.3,36.356,0.7228006,164.7015997
338426.6,42986.8,36.633,0.7301994,164.7007007
338378.3,43416.5,38.491,0.7374996,164.6998991
338312.2,43916.8,35.278,0.7459994,164.6988002
338258.0,44346.5,34.466,0.7532998,164.6978997
338203.8,44782.1,34.852,0.7607004,164.6969994
338143.6,45282.4,35.205,0.7692002,164.6959999
338089.4,45712.1,35.321,0.7765006,164.6950996
338029.2,46218.3,34.453,0.7851007,164.6941005
337975.0,46647.9,34.083,0.7923994,164.6932004
337920.8,47077.6,33.940,0.7996999,164.6923005
337860.5,47583.8,34.660,0.8083001,164.6913000
337806.3,48013.5,33.477,0.8156006,164.6904002
337752.1,48443.1,33.922,0.8228995,164.6895005
337685.8,48949.3,33.901,0.8314999,164.6883996
337631.6,49379.0,32.974,0.8388005,164.6875001
337583.3,49808.6,32.674,0.8460993,164.6866997
337517.1,50314.8,31.928,0.8546998,164.6856008
337462.8,50744.5,31.699,0.8620004,164.6846999
337408.6,51174.1,32.034,0.8692995,164.6838008
337348.2,51680.3,31.044,0.8778999,164.6827996
337294.0,52110.0,31.242,0.8852006,164.6819007
337239.7,52539.6,30.800,0.8924997,164.6810001
337179.3,53039.9,30.087,0.9010000,164.6799991
337125.1,53475.4,29.919,0.9083993,164.6791006
337064.7,53975.7,29.635,0.9168996,164.6780998
337010.4,54405.4,30.040,0.9242005,164.6771996
336956.1,54840.9,29.596,0.9315999,164.6762997
336889.8,55341.2,29.462,0.9401005,164.6752001
336835.5,55770.8,29.314,0.9473998,164.6743002
336787.1,56200.5,29.290,0.9547006,164.6734995
336720.8,56706.6,29.323,0.9632997,164.6724004
336666.4,57136.3,29.148,0.9706008,164.6714991
336612.1,57565.9,30.900,0.9779001,164.6705996
336551.7,58072.0,29.179,0.9864992,164.6695999
336497.4,58501.7,29.455,0.9938003,164.6687005
336443.0,58931.3,30.046,1.0010997,164.6677996
336382.6,59437.5,29.769,1.0097006,164.6668002
336328.2,59867.1,30.481,1.0170000,164.6658995
336273.9,60296.7,30.482,1.0242995,164.6650005
336213.4,60802.9,31.880,1.0329005,164.6639998
336159.0,61232.5,32.257,1.0402000,164.6630993
336092.6,61732.7,31.358,1.0486993,164.6619996
336038.2,62168.3,33.202,1.0561008,164.6610994
335989.8,62597.9,32.791,1.0634002,164.6603000
335923.4,63098.1,31.870,1.0718995,164.6592006
335869.0,63527.7,33.739,1.0791992,164.6583005
335814.6,63963.3,32.613,1.0866008,164.6574008
335754.1,64463.5,32.666,1.0951000,164.6564007
335699.7,64893.1,32.470,1.1023998,164.6555010
335645.2,65328.6,31.703,1.1097997,164.6545998
335584.7,65828.9,32.213,1.1183008,164.6536001
335530.3,66258.5,31.472,1.1256005,164.6527006
335475.8,66688.1,32.039,1.1329004,164.6517995
335415.3,67194.2,29.652,1.1415000,164.6508003
335360.8,67623.8,30.618,1.1487999,164.6498994
335306.4,68053.4,30.469,1.1560998,164.6490003
335239.9,68559.5,30.817,1.1646997,164.6479007
335191.3,68989.1,29.457,1.1719994,164.6470991
335124.8,69489.4,29.628,1.1805008,164.6459995
335070.3,69924.8,30.364,1.1878994,164.6450992
335015.9,70354.4,29.135,1.1951994,164.6442006
334955.3,70854.7,29.376,1.2037007,164.6432003
334900.8,71290.1,29.402,1.2110993,164.6423004
334846.3,71719.7,29.165,1.2183993,164.6414003
334785.7,72220.0,30.063,1.2269007,164.6404003
334731.2,72649.5,30.744,1.2341992,164.6395004
334676.7,73085.0,29.821,1.2415995,164.6386008
334616.0,73585.2,29.891,1.2500993,164.6375995
334561.5,74014.8,30.312,1.2573995,164.6366999
334507.0,74450.3,30.407,1.2648000,164.6358006
334440.4,74950.5,30.457,1.2733000,164.6347005
334391.8,75380.1,30.583,1.2806001,164.6339002
334337.3,75809.7,31.608,1.2879004,164.6330009
334270.6,76315.8,32.220,1.2965008,164.6318997
334216.1,76745.3,31.636,1.3037994,164.6310006
334155.4,77245.5,31.640,1.3122994,164.6300002
334100.8,77681.0,31.595,1.3197000,164.6290998
334046.3,78110.6,31.953,1.3270004,164.6282010
333985.6,78610.8,31.936,1.3355005,164.6272008
333931.0,79046.2,31.620,1.3428995,164.6263007
333876.4,79475.8,32.073,1.3501999,164.6254005
333815.7,79976.0,32.336,1.3587001,164.6244006
333761.1,80405.6,32.488,1.3660006,164.6235006
333706.4,80841.0,32.846,1.3733997,164.6225991
333639.8,81341.2,32.446,1.3819002,164.6215005
333585.2,81770.8,32.696,1.3892008,164.6206007
333536.5,82206.2,32.550,1.3965997,164.6198003
333469.8,82706.4,32.574,1.4051002,164.6187004
333415.2,83135.9,32.675,1.4123992,164.6178008
333360.5,83565.5,32.544,1.4196999,164.6168997
333299.8,84071.6,32.432,1.4283005,164.6159010
333245.1,84501.1,32.593,1.4355995,164.6150001
333184.3,85007.2,32.583,1.4442002,164.6139999
333129.7,85436.7,32.509,1.4514993,164.6131009
333075.0,85866.3,32.563,1.4588001,164.6122002
333014.2,86366.5,32.865,1.4673006,164.6112001
332959.5,86801.9,32.679,1.4747000,164.6102999
332904.8,87231.5,32.697,1.4820009,164.6093994
332838.1,87731.6,32.689,1.4905000,164.6083006
332783.4,88161.1,32.525,1.4977992,164.6074003
332734.6,88596.6,32.485,1.5052002,164.6065995
332667.8,89096.7,32.860,1.5136994,164.6054993
332613.1,89526.3,32.433,1.5210004,164.6045993
332558.4,89961.7,32.404,1.5283999,164.6036997
332497.6,90461.9,32.481,1.5369007,164.6027006
332442.8,90891.4,32.706,1.5442001,164.6017992
332382.0,91397.4,32.972,1.5527994,164.6008005
332327.3,91827.0,32.954,1.5601005,164.5999009
332272.5,92256.5,33.068,1.5673999,164.5989998
332211.6,92762.5,33.129,1.5759994,164.5979998
332156.9,93192.1,32.850,1.5833005,164.5971005
332102.1,93621.6,32.686,1.5906000,164.5961996
332035.3,94121.7,32.560,1.5990996,164.5951005
331980.5,94557.1,32.586,1.6064994,164.5942001
331931.7,94986.7,32.755,1.6138003,164.5934003
331864.8,95486.8,32.761,1.6223000,164.5922998
331810.0,95916.3,32.878,1.6295996,164.5913994
331755.3,96351.7,32.638,1.6369995,164.5905010
331694.3,96851.9,31.686,1.6455006,164.5894999
331639.5,97281.4,32.081,1.6528003,164.5885997
331584.7,97716.8,31.064,1.6602002,164.5876999
331523.8,98216.9,30.571,1.6686997,164.5867008
331468.9,98646.4,30.738,1.6759995,164.5857992
331408.0,99152.4,30.611,1.6845993,164.5848006
331353.2,99582.0,29.655,1.6919008,164.5839009
331298.3,100011.5,29.817,1.6992006,164.5829996
331231.4,100511.6,29.623,1.7077005,164.5819002
331176.5,100947.0,29.008,1.7151006,164.5809994
331127.7,101376.5,29.237,1.7224002,164.5802008
331060.7,101876.6,28.829,1.7309002,164.5791000
331005.8,102306.1,28.810,1.7382002,164.5781991
330951.0,102741.5,28.363,1.7456004,164.5773003
330890.0,103241.6,28.212,1.7541001,164.5763006
330835.1,103671.1,28.138,1.7614002,164.5754000
330780.2,104106.5,27.879,1.7688004,164.5744997
330719.2,104606.6,27.832,1.7773003,164.5735004
330664.3,105036.1,27.670,1.7846004,164.5726000
330597.3,105542.1,27.801,1.7932008,164.5715004
326398.0,138774.3,31.338,2.3581009,164.5029005
326330.5,139274.2,31.328,2.3665997,164.5017994
326275.3,139703.6,31.873,2.3738998,164.5009004
326213.8,140209.5,33.415,2.3825002,164.4999007
326158.5,140638.9,32.600,2.3898003,164.4990002
326103.2,141068.3,32.445,2.3971005,164.4980997
326041.7,141574.1,29.786,2.4056993,164.4971004
325986.4,142003.5,33.507,2.4129995,164.4962001
325931.1,142432.9,34.013,2.4202997,164.4952999
325863.6,142932.9,33.234,2.4288004,164.4941996
325814.3,143368.2,31.677,2.4362005,164.4934008
325758.9,143797.5,31.160,2.4434991,164.4924992
325691.4,144297.5,32.353,2.4519999,164.4913991
325636.1,144726.9,33.061,2.4593003,164.4904993
325580.8,145162.2,34.316,2.4667009,164.4896000
325519.2,145662.1,31.250,2.4751996,164.4885994
325463.9,146091.5,28.603,2.4825000,164.4876999
325402.3,146597.4,27.195,2.4911008,164.4866999
325347.0,147026.7,27.376,2.4983996,164.4858006
325291.6,147456.1,25.614,2.5057000,164.4848996
325230.0,147956.1,27.580,2.5142006,164.4838995
325174.7,148391.3,26.926,2.5215997,164.4830008
325119.3,148820.7,26.422,2.5289002,164.4821000
325051.8,149320.6,26.577,2.5373996,164.4810010
324996.4,149750.0,25.633,2.5447002,164.4801005
324946.9,150185.3,25.069,2.5521006,164.4792996
324879.3,150685.2,25.328,2.5606001,164.4781992
324824.0,151114.6,25.198,2.5679007,164.4773006
324768.6,151543.9,25.273,2.5751997,164.4764003
324706.9,152049.8,25.282,2.5838008,164.4753998
324651.5,152479.1,25.510,2.5910998,164.4744997
324589.9,152979.1,26.122,2.5996006,164.4735007
324534.4,153414.3,24.888,2.6070000,164.4725995
324479.0,153843.7,25.284,2.6143007,164.4716997
324411.4,154343.6,24.603,2.6228004,164.4706000
324361.9,154773.0,26.362,2.6301008,164.4697995
324306.5,155208.2,25.857,2.6375002,164.4689004
324238.8,155708.1,29.124,2.6460000,164.4677993
324183.4,156137.5,28.770,2.6533008,164.4668999
324128.0,156566.8,29.912,2.6606000,164.4660006
324066.2,157072.6,28.529,2.6691997,164.4649994
324010.8,157502.0,29.873,2.6765006,164.4641002
323955.3,157931.3,27.515,2.6837999,164.4631995
323893.6,158437.1,29.987,2.6923996,164.4622003
323838.1,158866.5,31.430,2.6997007,164.4612997
323776.4,159366.4,29.829,2.7082002,164.4603002
323720.9,159795.7,29.532,2.7154995,164.4593998
323665.4,160231.0,29.683,2.7229009,164.4584998
323597.7,160730.8,28.380,2.7313992,164.4573998
323542.2,161160.2,28.797,2.7387004,164.4564996
323492.7,161589.5,29.548,2.7459993,164.4557003
323424.9,162095.3,29.337,2.7545997,164.4545994
323369.4,162524.6,31.446,2.7618992,164.4536994
323313.9,162954.0,31.030,2.7692004,164.4527995
323252.2,163453.9,29.779,2.7777002,164.4518009
323196.6,163889.1,32.884,2.7851000,164.4508999
323141.1,164318.4,29.108,2.7923996,164.4500003
323079.3,164818.3,31.370,2.8008994,164.4490003
323023.8,165247.7,30.799,2.8082007,164.4481008
322956.0,165753.4,31.131,2.8167996,164.4470006
322906.4,166182.8,30.482,2.8241005,164.4462004
322850.8,166612.1,32.270,2.8314002,164.4452995
322783.0,167117.8,28.928,2.8399991,164.4441995
322727.5,167547.2,30.349,2.8473006,164.4433004
322671.9,167976.5,34.032,2.8546003,164.4423997
322610.1,168476.4,29.391,2.8631003,164.4414005
322554.5,168905.7,28.897,2.8704001,164.4405000
322498.9,169340.9,32.805,2.8778002,164.4396000
322437.0,169840.8,28.765,2.8863003,164.4385993
322381.5,170270.1,28.494,2.8936001,164.4377007
322325.9,170699.4,36.785,2.9009000,164.4368005
322264.0,171205.2,24.851,2.9095004,164.4358006
322208.4,171634.5,27.016,2.9168004,164.4349005
322140.5,172134.3,29.525,2.9252994,164.4337994
322084.9,172569.5,31.691,2.9326996,164.4329000
322035.3,172998.9,31.723,2.9400008,164.4321011
321967.4,173498.7,29.545,2.9484999,164.4310002
321911.8,173928.0,30.368,2.9557999,164.4301006
321856.1,174363.2,28.346,2.9632002,164.4291998
321794.2,174863.1,31.181,2.9717006,164.4282002
321738.6,175292.4,31.317,2.9790007,164.4273007
321682.9,175721.7,28.489,2.9863008,164.4263997
321620.9,176227.4,29.047,2.9948998,164.4253991
321565.3,176656.7,27.903,3.0021999,164.4244999
321509.7,177086.0,30.959,3.0095001,164.4236008
321447.7,177585.9,28.291,3.0180006,164.4226000
321392.0,178021.0,28.690,3.0253994,164.4216999
321324.1,178520.9,28.131,3.0339005,164.4206001
321268.4,178950.2,26.946,3.0412007,164.4196996
321212.8,179379.4,28.509,3.0484993,164.4188009
321150.8,179885.2,30.685,3.0571002,164.4178011
321095.1,180314.5,31.129,3.0644005,164.4169008
321039.4,180743.8,29.183,3.0717009,164.4160006
320977.3,181249.5,28.762,3.0803001,164.4149994
320921.6,181678.8,30.982,3.0876005,164.4140994
320865.9,182108.0,31.936,3.0948993,164.4131995
320803.9,182607.9,31.323,3.1034000,164.4121997
320748.2,183043.1,28.423,3.1108007,164.4113004
320692.5,183472.3,29.501,3.1180995,164.4104007
320630.4,183972.2,28.813,3.1266004,164.4093996
320574.7,184401.5,26.565,3.1339009,164.4085000
320506.7,184907.2,29.120,3.1425009,164.4074003
320450.9,185336.4,30.289,3.1497997,164.4064992
320395.2,185765.7,28.758,3.1571003,164.4055999
320333.2,186265.5,29.801,3.1655996,164.4046009
320277.4,186700.7,30.398,3.1730005,164.4037005
320221.6,187129.9,29.798,3.1802994,164.4027998
320159.5,187629.8,31.710,3.1888005,164.4017993
320103.8,188059.0,30.190,3.1960995,164.4009004
320048.0,188494.2,30.939,3.2035004,164.4000004
319985.9,188994.0,31.810,3.2119999,164.3990002
319930.1,189423.3,30.767,3.2193006,164.3980998
319874.3,189852.5,31.470,3.2265997,164.3971995
295389.4,377204.1,20.461,6.4145007,164.0084004
295332.0,377632.8,13.908,6.4217992,164.0075007
295262.0,378132.1,18.796,6.4303001,164.0063997
295204.5,378566.8,21.236,6.4377007,164.0054995
295140.5,379066.1,22.129,6.4462007,164.0045001
295083.1,379494.8,21.801,6.4534992,164.0036006
295025.6,379923.6,22.395,6.4607995,164.0026996
294961.6,380422.9,22.062,6.4692996,164.0017004
294904.1,380851.7,24.975,6.4765999,164.0007994
294846.7,381280.5,22.208,6.4839002,163.9999002
294776.7,381785.6,23.411,6.4924999,163.9988007
294719.2,382214.4,24.968,6.4998003,163.9978999
294661.8,382643.2,23.813,6.5071006,163.9970009
294597.7,383142.4,24.333,6.5155991,163.9960004
294540.2,383571.2,24.386,6.5228995,163.9950998
294476.1,384076.4,24.591,6.5315001,163.9941004
294418.6,384505.2,26.598,6.5388005,163.9931999
294361.1,384933.9,25.462,6.5460993,163.9922995
294291.1,385433.2,26.080,6.5546005,163.9911995
294233.7,385861.9,26.318,6.5618993,163.9903008
294176.2,386290.7,26.529,6.5691998,163.9894006
294112.0,386795.9,26.942,6.5778005,163.9883999
294054.5,387224.6,26.719,6.5850993,163.9874997
293990.4,387723.9,26.194,6.5935997,163.9864999
293932.9,388152.7,26.520,6.6009003,163.9855999
293875.4,388581.4,27.777,6.6081992,163.9846999
293805.4,389080.7,27.313,6.6167006,163.9836004
293747.8,389515.3,28.224,6.6240999,163.9826998
293690.3,389944.1,28.134,6.6314005,163.9818000
293626.2,390443.3,28.396,6.6398993,163.9808006
293568.7,390872.1,28.815,6.6471999,163.9799009
293511.1,391300.9,29.605,6.6545006,163.9789995
293447.0,391800.1,32.242,6.6629995,163.9780002
293389.4,392234.8,29.608,6.6704005,163.9771000
293319.3,392734.0,29.434,6.6789004,163.9759994
293261.8,393162.7,31.595,6.6861995,163.9750999
293204.3,393591.5,31.702,6.6935003,163.9742005
293140.1,394090.8,33.320,6.7020009,163.9732000
293082.6,394519.5,32.476,6.7093000,163.9723007
293025.0,394954.1,32.252,6.7166995,163.9714008
292960.8,395453.4,33.028,6.7252002,163.9704004
292903.2,395882.1,32.995,6.7324993,163.9694995
292845.7,396310.9,39.670,6.7398002,163.9686005
292775.6,396810.1,34.831,6.7483003,163.9675004
292718.0,397238.8,34.577,6.7555995,163.9665998
292653.8,397744.0,34.893,6.7642006,163.9656007
292596.2,398172.7,37.226,6.7714998,163.9647002
292538.6,398601.4,39.294,6.7787991,163.9637997
292474.4,399100.7,36.865,6.7873000,163.9627998
292416.8,399529.4,35.035,6.7945993,163.9618994
292359.3,399958.2,34.976,6.8019002,163.9610008
292289.1,400463.3,34.570,6.8105008,163.9599006
292231.5,400892.0,34.661,6.8178002,163.9590004
292179.8,401320.8,37.344,6.8251002,163.9582001
292109.7,401820.0,33.588,6.8336005,163.9571007
292052.1,402248.7,34.229,6.8408999,163.9562007
291987.8,402753.8,32.161,6.8494995,163.9552006
291930.2,403182.6,31.486,6.8568006,163.9543007
291872.6,403611.3,35.786,6.8641001,163.9534008
291802.4,404110.5,35.503,6.8726005,163.9523001
291744.8,404539.2,34.080,6.8798999,163.9514003
291693.1,404968.0,33.573,6.8872001,163.9506005
291622.9,405467.2,36.365,6.8957005,163.9494999
291565.2,405901.8,34.470,6.9031004,163.9485996
291501.0,406401.0,33.931,6.9115998,163.9476008
291443.3,406829.8,37.494,6.9189011,163.9466996
291385.7,407258.5,36.084,6.9262007,163.9458001
291315.5,407757.6,35.131,6.9346995,163.9446999
291257.9,408186.3,40.304,6.9419991,163.9438005
291206.1,408621.0,37.556,6.9493997,163.9430005
291135.9,409120.2,41.053,6.9579003,163.9419004
291078.2,409548.9,41.099,6.9652000,163.9409995
291020.6,409977.6,44.030,6.9724997,163.9401004
290956.3,410476.8,43.613,6.9809993,163.9391004
290898.6,410905.6,43.579,6.9883007,163.9381997
290828.3,411410.6,45.260,6.9969000,163.9370993
290770.7,411839.3,44.949,7.0041997,163.9362004
290713.0,412268.0,45.123,7.0114995,163.9352998
290648.7,412767.3,45.580,7.0200009,163.9343001
290591.0,413196.0,46.319,7.0273007,163.9333997
290533.3,413624.7,46.466,7.0346005,163.9324993
290469.0,414123.9,47.793,7.0431003,163.9314998
290411.3,414558.5,46.815,7.0505004,163.9306006
290353.6,414987.2,46.446,7.0578003,163.9297003
290283.3,415486.3,47.280,7.0662995,163.9285994
290225.7,415915.0,47.991,7.0735993,163.9277010
290161.3,416414.3,47.018,7.0821009,163.9267001
290103.6,416842.9,46.933,7.0893991,163.9258001
290045.9,417271.7,47.434,7.0967007,163.9249001
289981.5,417776.8,49.016,7.1053010,163.9239005
289923.8,418205.4,48.871,7.1125992,163.9230006
289866.1,418634.2,48.901,7.1199009,163.9221008
289795.8,419133.3,46.941,7.1284003,163.9210004
289738.1,419562.0,48.509,7.1357003,163.9201007
289680.3,419990.7,48.496,7.1430003,163.9191993
289615.9,420495.8,48.774,7.1516007,163.9182001
289558.2,420924.5,48.568,7.1589007,163.9173005
289493.8,421423.7,48.872,7.1674008,163.9163003
289436.1,421852.3,48.893,7.1746992,163.9154009
289378.3,422281.0,49.230,7.1819993,163.9144998
289308.0,422780.2,48.287,7.1905005,163.9133998
289250.2,423214.8,48.718,7.1979010,163.9124999
289192.5,423643.4,47.315,7.2051994,163.9116007
289128.1,424142.6,48.211,7.2136996,163.9106008
289070.3,424571.3,48.322,7.2209998,163.9097000
289005.9,425070.5,48.032,7.2295000,163.9087003
288948.1,425499.2,46.824,7.2368002,163.9077996
288890.4,425927.9,47.351,7.2441004,163.9069006
288820.0,426432.9,47.867,7.2527004,163.9058005
288762.2,426861.6,48.405,7.2600007,163.9049000
288704.4,427290.3,46.855,7.2673010,163.9039994
288640.0,427789.4,48.335,7.2757996,163.9030001
288582.2,428218.1,48.845,7.2830999,163.9020997
288524.4,428646.8,48.266,7.2904002,163.9011993
288459.9,429151.8,46.679,7.2989992,163.9001995
