id,point_id,Elevation,dist_m,dist_km,Sub_1_Thic,Depth,RMSh
420,420,-2710,204930.9382,204.9309382,46.805,-2756.805,0.764160395
421,421,-2709,205390.666,205.390666,46.805,-2755.805,0.764160395
422,422,-2709,205850.3944,205.8503944,46.805,-2755.805,0.764160395
423,423,-2711,206310.1231,206.3101231,46.805,-2757.805,0.764160395
424,424,-2711,206769.8523,206.7698523,46.805,-2757.805,0.764160395
425,425,-2714,207229.5819,207.2295819,,,0.764160395
426,426,-2713,207689.312,207.689312,35.969,-2748.969,0.764160395
427,427,-2713,208189.2288,208.1892288,35.969,-2748.969,0.764160395
428,428,-2712,208648.9598,208.6489598,35.969,-2747.969,0.764160395
429,429,-2710,209108.6913,209.1086913,35.969,-2745.969,0.764160395
430,430,-2710,209568.4232,209.5684232,35.969,-2745.969,1.273600698
431,431,-2710,210028.1555,210.0281555,35.969,-2745.969,1.273600698
432,432,-2710,210487.8883,210.4878883,35.969,-2745.969,1.273600698
433,433,-2710,210947.6215,210.9476215,35.969,-2745.969,1.273600698
434,434,-2709,211407.3551,211.4073551,35.969,-2744.969,1.273600698
435,435,-2709,211867.0893,211.8670893,35.969,-2744.969,1.273600698
436,436,-2709,212326.8238,212.3268238,35.969,-2744.969,1.273600698
437,437,-2708,212786.5588,212.7865588,35.969,-2743.969,1.273600698
438,438,-2708,213246.2942,213.2462942,35.969,-2743.969,1.273600698
439,439,-2707,213746.2168,213.7462168,35.969,-2742.969,1.273600698
440,440,-2707,214205.9532,214.2059532,,,1.273600698
441,441,-2706,214665.69,214.66569,,,1.273600698
442,442,-2706,215125.4272,215.1254272,,,1.273600698
443,443,-2705,215585.1649,215.5851649,,,1.124813676
444,444,-2704,216044.903,216.044903,,,1.124813676
445,445,-2704,216504.6416,216.5046416,,,1.124813676
446,446,-2704,216964.3806,216.9643806,,,1.124813676
447,447,-2703,217424.12,217.42412,,,1.124813676
448,448,-2702,217883.8599,217.8838599,23.916,-2725.916,1.124813676
449,449,-2702,218343.6002,218.3436002,23.916,-2725.916,1.124813676
450,450,-2701,218843.5282,218.8435282,23.916,-2724.916,1.124813676
451,451,-2701,219303.2694,219.3032694,23.916,-2724.916,1.124813676
452,452,-2700,219763.0111,219.7630111,23.916,-2723.916,1.124813676
453,453,-2699,220222.7532,220.2227532,23.916,-2722.916,1.124813676
454,454,-2699,220682.4958,220.6824958,23.916,-2722.916,1.124813676
455,455,-2698,221142.2388,221.1422388,23.916,-2721.916,1.124813676
456,456,-2698,221601.9823,221.6019823,23.916,-2721.916,0.742630422
457,457,-2697,222061.7262,222.0617262,23.916,-2720.916,0.742630422
458,458,-2696,222521.4705,222.5214705,23.916,-2719.916,0.742630422
459,459,-2695,222981.2153,222.9812153,,,0.742630422
460,460,-2695,223440.9605,223.4409605,,,0.742630422
461,461,-2693,223900.7062,223.9007062,,,0.742630422
462,462,-2693,224400.6399,224.4006399,,,0.742630422
463,463,-2692,224860.3865,224.8603865,,,0.742630422
464,464,-2693,225320.1335,225.3201335,,,0.742630422
465,465,-2695,225779.8809,225.7798809,,,0.742630422
466,466,-2696,226239.6288,226.2396288,,,0.742630422
467,467,-2697,226699.3772,226.6993772,,,0.742630422
468,468,-2699,227159.1259,227.1591259,,,0.742630422
469,469,-2699,227618.8752,227.6188752,,,1.273600698
470,470,-2700,228078.6248,228.0786248,,,1.273600698
471,471,-2701,228538.3749,228.5383749,,,1.273600698
472,472,-2704,228998.1254,228.9981254,,,1.273600698
473,473,-2708,229457.8764,229.4578764,,,1.273600698
474,474,-2711,229957.8159,229.9578159,,,1.273600698
475,475,-2712,230417.5678,230.4175678,,,1.273600698
476,476,-2712,230877.3201,230.8773201,,,1.273600698
477,477,-2711,231337.0729,231.3370729,,,1.273600698
478,478,-2711,231796.8261,231.7968261,,,1.273600698
479,479,-2711,232256.5798,232.2565798,,,1.273600698
480,480,-2711,232716.3339,232.7163339,,,1.273600698
481,481,-2710,233176.0884,233.1760884,,,1.273600698
482,482,-2710,233635.8433,233.6358433,,,1.194743276
483,483,-2710,234095.5988,234.0955988,,,1.194743276
484,484,-2710,234555.3546,234.5553546,,,1.194743276
485,485,-2710,235055.2994,235.0552994,,,1.194743276
486,486,-2709,235515.0561,235.5150561,,,1.194743276
487,487,-2709,235974.8133,235.9748133,,,1.194743276
488,488,-2708,236434.571,236.434571,,,1.194743276
489,489,-2708,236894.329,236.894329,,,1.194743276
490,490,-2707,237354.0875,237.3540875,,,1.194743276
491,491,-2707,237813.8465,237.8138465,,,1.194743276
492,492,-2707,238273.6059,238.2736059,,,1.194743276
493,493,-2708,238733.3657,238.7333657,,,1.194743276
494,494,-2708,239193.126,239.193126,,,1.286273599
495,495,-2707,239652.8867,239.6528867,,,1.286273599
496,496,-2707,240112.6478,240.1126478,,,1.286273599
497,497,-2706,240612.5984,240.6125984,,,1.247868657
498,498,-2705,241072.3604,241.0723604,,,1.247868657
499,499,-2704,241532.1229,241.5321229,,,1.247868657
500,500,-2703,241991.8858,241.9918858,,,1.247868657
501,501,-2702,242451.6492,242.4516492,,,1.247868657
502,502,-2701,242911.413,242.911413,,,1.247868657
503,503,-2702,243371.1772,243.3711772,,,1.247868657
504,504,-2704,243830.9419,243.8309419,,,1.247868657
505,505,-2704,244290.707,244.290707,,,1.247868657
506,506,-2705,244750.4725,244.7504725,,,1.247868657
507,507,-2705,245210.2385,245.2102385,,,1.167274237
508,508,-2705,245670.005,245.670005,,,1.167274237
509,509,-2705,246169.9612,246.1699612,,,1.167274237
510,510,-2705,246629.7286,246.6297286,,,1.167274237
511,511,-2705,247089.4963,247.0894963,,,1.167274237
512,512,-2705,247549.2646,247.5492646,,,1.167274237
513,513,-2706,248009.0332,248.0090332,,,1.167274237
514,514,-2706,248468.8023,248.4688023,,,1.167274237
515,515,-2706,248928.5718,248.9285718,,,1.167274237
516,516,-2706,249388.3417,249.3883417,,,1.167274237
517,517,-2706,249848.1121,249.8481121,,,1.167274237
518,518,-2706,250307.8829,250.3078829,,,1.167274237
519,519,-2706,250767.6542,250.7676542,,,1.167274237
520,520,-2706,251227.4259,251.2274259,,,1.208243608
521,521,-2706,251727.3879,251.7273879,,,1.208243608
522,522,-2706,252187.1605,252.1871605,,,1.208243608
523,523,-2706,252646.9336,252.6469336,,,1.208243608
524,524,-2706,253106.707,253.106707,35.026,-2741.026,1.208243608
525,525,-2706,253566.481,253.566481,35.026,-2741.026,1.208243608
526,526,-2706,254026.2553,254.0262553,35.026,-2741.026,1.208243608
527,527,-2705,254486.0301,254.4860301,35.026,-2740.026,1.208243608
528,528,-2705,254945.8053,254.9458053,35.026,-2740.026,1.208243608
529,529,-2705,255405.5809,255.4055809,35.026,-2740.026,1.208243608
530,530,-2705,255865.357,255.865357,35.264,-2740.264,1.208243608
531,531,-2705,256325.1336,256.3251336,35.264,-2740.264,1.208243608
532,532,-2705,256825.1008,256.8251008,38.041,-2743.041,1.208243608
533,533,-2705,257284.8783,257.2848783,38.041,-2743.041,1.429613233
534,534,-2706,257744.6561,257.7446561,43.58,-2749.58,1.429613233
535,535,-2706,258204.4344,258.2044344,43.58,-2749.58,1.429613233
536,536,-2706,258664.2131,258.6642131,32.995,-2738.995,1.429613233
537,537,-2706,259123.9923,259.1239923,32.995,-2738.995,1.429613233
538,538,-2705,259583.7719,259.5837719,32.995,-2737.995,1.429613233
539,539,-2705,260043.552,260.043552,32.995,-2737.995,1.429613233
540,540,-2705,260503.3324,260.5033324,32.995,-2737.995,1.429613233
541,541,-2705,260963.1133,260.9631133,32.891,-2737.891,1.429613233
542,542,-2706,261422.8947,261.4228947,32.547,-2738.547,1.429613233
543,543,-2706,261882.6764,261.8826764,32.547,-2738.547,1.429613233
544,544,-2706,262382.6494,262.3826494,41.058,-2747.058,1.429613233
545,545,-2706,262842.4321,262.8424321,41.058,-2747.058,1.429613233
546,546,-2706,263302.2152,263.3022152,41.058,-2747.058,1.371709824
547,547,-2706,263761.9988,263.7619988,41.058,-2747.058,1.371709824
548,548,-2706,264221.7827,264.2217827,30.615,-2736.615,1.371709824
549,549,-2706,264681.5672,264.6815672,30.615,-2736.615,1.371709824
550,550,-2706,265141.352,265.141352,40.549,-2746.549,1.371709824
551,551,-2706,265601.1373,265.6011373,40.549,-2746.549,1.371709824
552,552,-2706,266060.923,266.060923,40.549,-2746.549,1.371709824
553,553,-2706,266520.7091,266.5207091,30.292,-2736.292,1.371709824
554,554,-2706,266980.4957,266.9804957,30.292,-2736.292,1.371709824
555,555,-2706,267440.2827,267.4402827,30.292,-2736.292,1.371709824
556,556,-2706,267940.2614,267.9402614,29.919,-2735.919,1.371709824
557,557,-2706,268400.0493,268.4000493,39.234,-2745.234,1.371709824
558,558,-2706,268859.8377,268.8598377,39.234,-2745.234,1.429613233
559,559,-2706,269319.6265,269.3196265,32.044,-2738.044,1.429613233
560,560,-2706,269779.4157,269.7794157,33.417,-2739.417,1.429613233
561,561,-2706,270239.2053,270.2392053,33.417,-2739.417,1.429613233
562,562,-2706,270239.2053,270.2392053,33.417,-2739.417,1.429613233
563,563,-2706,270712.6382,270.7126382,32.044,-2738.044,1.429613233
564,564,-2706,271086.5823,271.0865823,22.915,-2728.915,1.429613233
565,565,-2705,271726.7259,271.7267259,21.975,-2726.975,1.429613233
566,566,-2705,272366.872,272.366872,28.113,-2733.113,1.429613233
567,567,-2705,272740.82,272.74082,28.257,-2733.257,1.429613233
568,568,-2704,273380.9701,273.3809701,25.964,-2729.964,1.429613233
569,569,-2703,274021.1228,274.0211228,33.028,-2736.028,1.429613233
570,570,-2701,274661.2779,274.6612779,33.028,-2734.028,1.080685973
571,571,-2700,275035.2311,275.0352311,33.028,-2733.028,1.080685973
572,572,-2699,275675.3902,275.6753902,33.028,-2732.028,1.080685973
573,573,-2698,276315.5519,276.3155519,33.028,-2731.028,1.080685973
574,574,-2699,276689.5088,276.6895088,33.028,-2732.028,1.080685973
575,575,-2698,277329.6744,277.3296744,,,1.080685973
576,576,-2697,277969.8424,277.9698424,,,0.825387537
577,577,-2697,278343.8031,278.3438031,,,0.825387537
578,578,-2696,278983.9751,278.9839751,,,0.825387537
579,579,-2696,279624.1496,279.6241496,,,0.825387537
580,580,-2696,279998.114,279.998114,,,0.825387537
581,581,-2696,280638.2923,280.6382923,,,0.825387537
582,582,-2695,281278.4732,281.2784732,,,1.660572052
583,583,-2695,281918.6564,281.9186564,,,1.660572052
584,584,-2694,282292.626,282.292626,,,1.660572052
585,585,-2694,282932.8131,282.9328131,,,1.660572052
586,586,-2693,283573.0027,283.5730027,,,1.660572052
587,587,-2692,283946.976,283.946976,,,1.660572052
588,588,-2692,284587.1694,284.5871694,,,1.660572052
589,589,-2693,285227.3653,285.2273653,,,1.660572052
590,590,-2693,285601.3422,285.6013422,,,1.660572052
591,591,-2693,286241.5419,286.2415419,,,1.660572052
592,592,-2692,286881.744,286.881744,,,1.660572052
593,593,-2692,287521.9486,287.5219486,,,1.660572052
594,594,-2693,287895.9306,287.8959306,,,1.660572052
595,595,-2692,288536.1389,288.5361389,,,1.718181252
596,596,-2692,289176.3497,289.1763497,,,1.718181252
597,597,-2692,289550.3353,289.5503353,,,1.718181252
598,598,-2691,290190.5498,290.1905498,,,1.718181252
599,599,-2690,290830.7667,290.8307667,,,1.718181252
600,600,-2690,291204.7559,291.2047559,,,1.718181252
601,601,-2688,291844.9766,291.8449766,,,1.718181252
602,602,-2687,292485.1997,292.4851997,,,1.718181252
603,603,-2686,292859.1925,292.8591925,,,1.718181252
604,604,-2677,293499.4193,293.4994193,,,1.718181252
605,605,-2672,294139.6485,294.1396485,,,1.718181252
606,606,-2672,294779.88,294.77988,,,1.718181252
607,607,-2673,295153.8777,295.1538777,,,1.718181252
608,608,-2672,295794.113,295.794113,,,1.914641619
609,609,-2673,296434.3506,296.4343506,,,1.914641619
610,610,-2674,296808.3519,296.8083519,,,1.914641619
611,611,-2670,297434.7996,297.4347996,,,1.914641619
612,612,-2670,297434.7996,297.4347996,,,1.914641619
613,613,-2669,297705.0832,297.7050832,,,1.914641619
614,614,-2668,298274.3652,298.2743652,,,1.755537391
615,615,-2668,298718.6098,298.7186098,,,1.755537391
616,616,-2667,299162.8534,299.1628534,,,1.755537391
617,617,-2666,299607.0958,299.6070958,69.591,-2735.591,1.755537391
618,618,-2664,300176.3718,300.1763718,69.249,-2733.249,1.755537391
619,619,-2662,300620.6118,300.6206118,70.381,-2732.381,1.755537391
620,620,-2662,301064.8507,301.0648507,70.381,-2732.381,1.755537391
621,621,-2661,301634.1221,301.6341221,69.541,-2730.541,1.755537391
622,622,-2660,302078.3585,302.0783585,69.541,-2729.541,1.755537391
623,623,-2660,302522.5938,302.5225938,69.541,-2729.541,1.755537391
624,624,-2661,302966.828,302.966828,69.541,-2730.541,1.755537391
625,625,-2661,303536.0934,303.5360934,71.152,-2732.152,1.631004572
626,626,-2662,303980.3251,303.9803251,71.152,-2733.152,1.631004572
627,627,-2662,304424.5558,304.4245558,67.46,-2729.46,1.718181252
628,628,-2663,304993.8166,304.9938166,69.14,-2732.14,1.718181252
629,629,-2663,305438.0447,305.4380447,69.14,-2732.14,1.718181252
630,630,-2664,305882.2718,305.8822718,69.14,-2733.14,1.718181252
631,631,-2666,306326.4977,306.3264977,69.14,-2735.14,1.718181252
632,632,-2669,306895.7525,306.8957525,64.615,-2733.615,1.718181252
633,633,-2671,307339.976,307.339976,64.615,-2735.615,1.718181252
634,634,-2672,307784.1983,307.7841983,66.254,-2738.254,1.718181252
635,635,-2675,308353.4485,308.3534485,66.254,-2741.254,1.718181252
636,636,-2677,308797.6684,308.7976684,66.254,-2743.254,1.718181252
637,637,-2681,309241.8871,309.2418871,66.254,-2747.254,1.718181252
638,638,-2681,309686.1048,309.6861048,66.254,-2747.254,1.718181252
639,639,-2683,310255.349,310.255349,66.254,-2749.254,1.311252117
640,640,-2685,310699.5641,310.6995641,66.254,-2751.254,1.311252117
641,641,-2686,311143.7781,311.1437781,66.013,-2752.013,1.311252117
642,642,-2688,311713.0177,311.7130177,66.648,-2754.648,1.311252117
643,643,-2688,312157.2292,312.1572292,66.648,-2754.648,1.311252117
644,644,-2689,312601.4396,312.6014396,66.648,-2755.648,1.311252117
645,645,-2689,313045.649,313.045649,66.407,-2755.407,1.311252117
646,646,-2689,313614.8825,313.6148825,74.769,-2763.769,1.311252117
647,647,-2689,314059.0893,314.0590893,58.898,-2747.898,1.311252117
648,648,-2690,314503.295,314.503295,58.898,-2748.898,1.311252117
649,649,-2691,314947.4996,314.9474996,58.898,-2749.898,1.311252117
650,650,-2691,315516.727,315.516727,62.105,-2753.105,1.311252117
651,651,-2691,315960.9291,315.9609291,62.105,-2753.105,1.311252117
652,652,-2693,316405.13,316.40513,64.135,-2757.135,1.528320789
653,653,-2693,316974.3528,316.9743528,64.151,-2757.151,1.528320789
654,654,-2693,317418.5512,317.4185512,64.151,-2757.151,1.528320789
655,655,-2694,317862.7486,317.8627486,64.151,-2758.151,1.528320789
656,656,-2694,318306.9448,318.3069448,61.868,-2755.868,1.528320789
657,657,-2695,318876.1615,318.8761615,54.537,-2749.537,1.528320789
658,658,-2697,319320.3552,319.3203552,54.537,-2751.537,1.528320789
659,659,-2698,319764.5477,319.7645477,63.691,-2761.691,1.528320789
660,660,-2698,320333.7598,320.3337598,60.883,-2758.883,1.528320789
661,661,-2698,320777.9498,320.7779498,59.226,-2757.226,1.528320789
662,662,-2698,321222.1387,321.2221387,59.226,-2757.226,1.528320789
663,663,-2698,321666.3265,321.6663265,59.226,-2757.226,1.528320789
664,664,-2699,322235.5325,322.2355325,60.883,-2759.883,1.528320789
665,665,-2699,322679.7177,322.6797177,60.883,-2759.883,1.621029019
666,666,-2699,323123.9019,323.1239019,60.883,-2759.883,1.621029019
667,667,-2700,323693.1031,323.6931031,60.756,-2760.756,1.621029019
668,668,-2700,324137.2847,324.1372847,60.756,-2760.756,1.621029019
669,669,-2701,324581.4652,324.5814652,,,1.621029019
670,670,-2701,325025.6446,325.0256446,,,1.621029019
671,671,-2700,325594.8397,325.5948397,,,1.311252117
672,672,-2700,326039.0165,326.0390165,,,1.311252117
673,673,-2700,326483.1922,326.4831922,,,1.311252117
674,674,-2699,327052.3827,327.0523827,,,1.311252117
675,675,-2699,327496.5558,327.4965558,,,1.311252117
676,676,-2699,327940.7278,327.9407278,,,1.311252117
677,677,-2699,328384.8987,328.3848987,,,1.311252117
678,678,-2699,328954.083,328.954083,67.705,-2766.705,1.311252117
679,679,-2699,329398.2514,329.3982514,67.705,-2766.705,1.311252117
680,680,-2699,329842.4186,329.8424186,67.705,-2766.705,1.311252117
681,681,-2699,330411.5981,330.4115981,69.049,-2768.049,1.311252117
682,682,-2699,330855.7628,330.8557628,67.705,-2766.705,1.311252117
683,683,-2699,331299.9263,331.2999263,67.705,-2766.705,1.311252117
684,684,-2699,331744.0887,331.7440887,67.705,-2766.705,1.311252117
685,685,-2700,332313.2621,332.3132621,69.049,-2769.049,1.311252117
686,686,-2700,332757.4219,332.7574219,69.049,-2769.049,1.311252117
687,687,-2700,333201.5806,333.2015806,69.049,-2769.049,1.311252117
688,688,-2700,333770.7493,333.7707493,61.73,-2761.73,1.311252117
689,689,-2699,334214.9054,334.2149054,61.73,-2760.73,1.311252117
690,690,-2699,334659.0604,334.6590604,61.73,-2760.73,1.311252117
691,691,-2699,335103.2143,335.1032143,61.73,-2760.73,1.580496788
692,692,-2698,335672.3768,335.6723768,58.795,-2756.795,1.580496788
693,693,-2698,336116.5281,336.1165281,58.795,-2756.795,1.580496788
694,694,-2698,336560.6782,336.5606782,58.795,-2756.795,1.580496788
695,695,-2698,337129.8359,337.1298359,62.697,-2760.697,1.580496788
696,696,-2697,337573.9835,337.5739835,62.697,-2759.697,1.580496788
697,697,-2696,338018.13,338.01813,36.703,-2732.703,1.580496788
698,698,-2695,338462.2753,338.4622753,36.703,-2731.703,1.580496788
699,699,-2695,339031.4268,339.0314268,37.379,-2732.379,1.580496788
700,700,-2695,339475.5695,339.4755695,37.379,-2732.379,1.580496788
701,701,-2697,339919.7111,339.9197111,37.379,-2734.379,1.580496788
702,702,-2696,340488.8578,340.4888578,35.97,-2731.97,1.580496788
703,703,-2696,340932.9968,340.9329968,35.97,-2731.97,1.452128172
704,704,-2696,341377.1347,341.3771347,35.97,-2731.97,1.452128172
705,705,-2696,341821.2715,341.8212715,39.036,-2735.036,1.452128172
706,706,-2695,342390.4119,342.3904119,38.405,-2733.405,1.452128172
707,707,-2694,342834.5461,342.8345461,39.036,-2733.036,1.452128172
708,708,-2694,343278.6791,343.2786791,39.036,-2733.036,1.452128172
709,709,-2694,343722.8109,343.7228109,49.408,-2743.408,1.452128172
710,710,-2694,344291.9451,344.2919451,44.953,-2738.953,1.452128172
711,711,-2695,344736.0744,344.7360744,44.953,-2739.953,1.452128172
712,712,-2694,345180.2025,345.1802025,44.953,-2738.953,1.452128172
713,713,-2692,345749.3319,345.7493319,50.344,-2742.344,1.452128172
714,714,-2691,346193.4575,346.1934575,50.344,-2741.344,1.452128172
715,715,-2692,346637.5818,346.6375818,50.344,-2742.344,1.452128172
716,716,-2692,347081.7051,347.0817051,50.344,-2742.344,1.631004572
717,717,-2689,347650.8282,347.6508282,49.842,-2738.842,1.474299312
718,718,-2689,348094.9488,348.0949488,49.842,-2738.842,1.474299312
719,719,-2688,348539.0683,348.5390683,49.842,-2737.842,1.474299312
720,720,-2687,349108.1867,349.1081867,45.656,-2732.656,1.474299312
721,721,-2686,349552.3035,349.5523035,49.842,-2735.842,1.474299312
722,722,-2685,349996.4192,349.9964192,49.842,-2734.842,1.474299312
723,723,-2684,350440.5338,350.4405338,,,1.474299312
724,724,-2682,351009.6458,351.0096458,,,1.474299312
725,725,-2680,351453.7578,351.4537578,,,1.474299312
726,726,-2679,351897.8686,351.8978686,,,1.474299312
727,727,-2678,352466.9758,352.4669758,,,1.474299312
728,728,-2679,352911.084,352.911084,,,1.474299312
729,729,-2679,353355.191,353.355191,,,1.880448818
730,730,-2678,353799.2969,353.7992969,,,1.880448818
731,731,-2677,354368.3978,354.3683978,37.109,-2714.109,1.880448818
732,732,-2678,354812.501,354.812501,37.109,-2715.109,1.880448818
733,733,-2679,355256.6031,355.2566031,37.109,-2716.109,1.880448818
734,734,-2680,355825.6991,355.8256991,41.311,-2721.311,1.880448818
735,735,-2681,356269.7986,356.2697986,41.311,-2722.311,1.880448818
736,736,-2681,356713.8969,356.7138969,41.311,-2722.311,1.880448818
737,737,-2684,357157.9941,357.1579941,41.311,-2725.311,1.880448818
738,738,-2685,357727.0838,357.7270838,45.843,-2730.843,1.880448818
739,739,-2686,358171.1783,358.1711783,45.843,-2731.843,1.880448818
740,740,-2688,358615.2716,358.6152716,49.884,-2737.884,1.880448818
741,741,-2690,359184.3565,359.1843565,48.487,-2738.487,1.880448818
742,742,-2690,359628.4472,359.6284472,58.452,-2748.452,2.061502695
743,743,-2690,360072.5368,360.0725368,58.452,-2748.452,2.061502695
744,744,-2690,360516.6252,360.5166252,58.452,-2748.452,2.061502695
745,745,-2690,361085.7036,361.0857036,58.301,-2748.301,2.061502695
746,746,-2691,361529.7894,361.5297894,58.301,-2749.301,2.061502695
747,747,-2692,361973.874,361.973874,58.301,-2750.301,2.061502695
748,748,-2693,362542.9476,362.5429476,58.301,-2751.301,2.061502695
749,749,-2694,362987.0295,362.9870295,58.301,-2752.301,2.061502695
750,750,-2695,363431.1103,363.4311103,,,2.061502695
751,751,-2697,363875.1899,363.8751899,,,2.061502695
752,752,-2700,364444.2571,364.4442571,,,2.061502695
753,753,-2701,364888.3341,364.8883341,,,2.061502695
754,754,-2701,365332.4099,365.3324099,,,2.061502695
755,755,-2703,365901.4722,365.9014722,,,1.981257677
756,756,-2704,366345.5453,366.3455453,,,1.981257677
757,757,-2705,366789.6173,366.7896173,,,1.981257677
758,758,-2706,367233.6881,367.2336881,,,1.981257677
759,759,-2706,367802.744,367.802744,,,1.764752865
760,760,-2707,368246.8121,368.2468121,,,1.764752865
761,761,-2707,368690.8791,368.6908791,,,1.764752865
762,762,-2706,369259.9301,369.2599301,,,1.764752865
763,763,-2706,369703.9944,369.7039944,,,1.764752865
764,764,-2705,370148.0575,370.1480575,,,1.764752865
765,765,-2704,370592.1195,370.5921195,,,1.764752865
766,766,-2701,371161.164,371.161164,,,1.764752865
767,767,-2700,371605.2233,371.6052233,,,1.889055014
768,768,-2698,372049.2814,372.0492814,,,1.889055014
769,769,-2694,372493.3384,372.4933384,,,1.889055014
770,770,-2688,373062.3765,373.0623765,,,1.889055014
771,771,-2682,373506.4307,373.5064307,,,1.889055014
772,772,-2682,373950.4838,373.9504838,,,1.889055014
773,773,-2688,374519.517,374.519517,,,1.889055014
774,774,-2690,374963.5674,374.9635674,,,1.889055014
775,775,-2693,375407.6166,375.4076166,,,1.889055014
776,776,-2696,375851.6647,375.8516647,,,1.889055014
777,777,-2697,376420.6914,376.4206914,,,1.889055014
778,778,-2696,376864.7368,376.8647368,,,1.889055014
779,779,-2696,377308.7809,377.3087809,,,1.889055014
780,780,-2695,377877.8027,377.8778027,,,1.810126662
781,781,-2695,378321.8442,378.3218442,,,1.810126662
782,782,-2693,378765.8845,378.7658845,,,1.810126662
783,783,-2690,379209.9236,379.2099236,,,1.810126662
784,784,-2688,379778.9389,379.7789389,,,1.810126662
785,785,-2687,380222.9753,380.2229753,,,1.810126662
786,786,-2687,380667.0106,380.6670106,,,1.810126662
787,787,-2688,381236.0209,381.2360209,,,1.810126662
788,788,-2689,381680.0534,381.6800534,,,1.810126662
789,789,-2690,382124.0848,382.1240848,,,1.810126662
790,790,-2690,382568.1149,382.5681149,,,1.810126662
791,791,-2689,383137.1188,383.1371188,,,1.810126662
792,792,-2691,383581.1462,383.5811462,,,1.810126662
793,793,-2691,384025.1725,384.0251725,,,1.783040881
794,794,-2688,384594.1713,384.5941713,,,1.783040881
795,795,-2687,385038.1949,385.0381949,,,1.783040881
796,796,-2688,385482.2172,385.4822172,,,1.783040881
797,797,-2689,385926.2384,385.9262384,,,1.783040881
798,798,-2690,386495.2307,386.4952307,,,1.783040881
799,799,-2690,386939.2492,386.9392492,,,1.783040881
800,800,-2691,387383.2665,387.3832665,,,1.783040881
801,801,-2693,387952.2538,387.9522538,,,1.783040881
802,802,-2695,388396.2683,388.3962683,,,1.783040881
803,803,-2696,388840.2817,388.8402817,,,1.783040881
804,804,-2698,389284.2939,389.2842939,,,1.783040881
805,805,-2701,389853.2746,389.8532746,,,1.764752865
806,806,-2702,390297.284,390.297284,,,1.679994583
807,807,-2702,390741.2923,390.7412923,,,1.679994583
808,808,-2707,391310.268,391.310268,,,1.679994583
809,809,-2706,391754.2735,391.7542735,,,1.679994583
810,810,-2707,392198.2779,392.1982779,,,1.679994583
811,811,-2708,392642.281,392.642281,,,1.679994583
812,812,-2710,393211.2501,393.2112501,,,1.679994583
813,813,-2712,393655.2505,393.6552505,,,1.679994583
814,814,-2714,394099.2497,394.0992497,,,1.679994583
815,815,-2718,394668.2138,394.6682138,,,1.679994583
816,816,-2718,395112.2103,395.1122103,,,1.679994583
817,817,-2721,395556.2055,395.5562055,,,1.679994583
818,818,-2723,396000.1996,396.0001996,,,1.679994583
819,819,-2724,396569.1571,396.5691571,,,1.660572052
820,820,-2724,397013.1484,397.0131484,,,1.660572052
821,821,-2726,397457.1385,397.4571385,,,1.660572052
822,822,-2728,398026.091,398.026091,,,1.660572052
823,823,-2729,398470.0783,398.4700783,,,1.660572052
824,824,-2730,398914.0645,398.9140645,,,1.660572052
825,825,-2730,399358.0494,399.3580494,,,1.660572052
826,826,-2734,399926.9953,399.9269953,,,1.660572052
827,827,-2735,400370.9775,400.3709775,,,1.660572052
828,828,-2737,400814.9585,400.8149585,,,1.660572052
829,829,-2738,401258.9382,401.2589382,,,1.660572052
830,830,-2741,401827.8775,401.8278775,,,1.660572052
831,831,-2740,402271.8545,402.2718545,,,1.580496788
832,832,-2739,402715.8303,402.7158303,,,1.580496788
833,833,-2737,403284.7644,403.2847644,,,1.580496788
834,834,-2737,403728.7375,403.7287375,,,1.580496788
835,835,-2736,404172.7093,404.1727093,,,1.580496788
836,836,-2735,404616.6799,404.6166799,,,1.580496788
837,837,-2736,405185.6074,405.1856074,,,1.580496788
838,838,-2736,405629.5753,405.6295753,,,1.580496788
839,839,-2736,406073.5419,406.0735419,,,1.580496788
840,840,-2736,406642.4643,406.6424643,,,1.580496788
841,841,-2736,407086.4282,407.0864282,,,1.580496788
842,842,-2736,407530.3909,407.5303909,,,1.580496788
843,843,-2736,407974.3523,407.9743523,,,1.580496788
844,844,-2737,408543.268,408.543268,,,1.208243608
845,845,-2738,408987.2267,408.9872267,,,1.208243608
846,846,-2739,409431.1841,409.4311841,,,1.208243608
847,847,-2739,410000.0947,410.0000947,,,1.208243608
848,848,-2740,410444.0494,410.4440494,,,1.208243608
849,849,-2740,410888.0029,410.8880029,,,1.208243608
850,850,-2740,411331.9551,411.3319551,,,1.208243608
851,851,-2740,411900.859,411.900859,,,1.124813676
852,852,-2740,412344.8084,412.3448084,,,1.124813676
853,853,-2740,412788.7567,412.7887567,,,1.124813676
854,854,-2740,413357.6554,413.3576554,,,1.124813676
855,855,-2740,413801.6009,413.8016009,,,1.124813676
856,856,-2740,414245.5451,414.2455451,,,1.124813676
857,857,-2740,414689.4881,414.6894881,,,1.580496788
858,858,-2739,415258.3801,415.2583801,,,1.580496788
859,859,-2739,415702.3203,415.7023203,,,1.580496788
860,860,-2739,415702.3203,415.7023203,,,1.580496788
861,861,-2739,416121.2315,416.1212315,,,1.580496788
862,862,-2739,416580.7691,416.5807691,,,1.580496788
863,863,-2740,417040.3072,417.0403072,,,1.580496788
864,864,-2741,417499.8458,417.4998458,,,1.580496788
